X1,X2,X3,Y
5929.83108,5810.89464,6224.2884,5932.7928
5810.89464,6224.2884,5932.7928,7218.8028
6224.2884,5932.7928,7218.8028,6765.34788
5932.7928,7218.8028,6765.34788,6869.16396
7218.8028,6765.34788,6869.16396,6350.08356
6765.34788,6869.16396,6350.08356,6021.33264
6869.16396,6350.08356,6021.33264,5604.19776
6350.08356,6021.33264,5604.19776,5429.61216
6021.33264,5604.19776,5429.61216,5202.65088
5604.19776,5429.61216,5202.65088,4896.81432
5429.61216,5202.65088,4896.81432,4703.05548
5202.65088,4896.81432,4703.05548,4888.3968
4896.81432,4703.05548,4888.3968,5366.9484
4703.05548,4888.3968,5366.9484,5946.822
4888.3968,5366.9484,5946.822,6087.114
5366.9484,5946.822,6087.114,6177.05676
5946.822,6087.114,6177.05676,5946.822
6087.114,6177.05676,5946.822,5774.41872
6177.05676,5946.822,5774.41872,5131.25784
5946.822,5774.41872,5131.25784,4989.7188
5774.41872,5131.25784,4989.7188,5115.35808
5131.25784,4989.7188,5115.35808,5234.4504
4989.7188,5115.35808,5234.4504,5377.86
5115.35808,5234.4504,5377.86,5516.90496
5234.4504,5377.86,5516.90496,6005.74464
5377.86,5516.90496,6005.74464,5935.9104
5516.90496,6005.74464,5935.9104,6040.66176
6005.74464,5935.9104,6040.66176,6073.24068
5935.9104,6040.66176,6073.24068,6018.5268
6040.66176,6073.24068,6018.5268,5658.444
6073.24068,6018.5268,5658.444,5220.10944
6018.5268,5658.444,5220.10944,4723.63164
5658.444,5220.10944,4723.63164,4643.97696
5220.10944,4723.63164,4643.97696,4773.51324
4723.63164,4643.97696,4773.51324,4678.89408
4643.97696,4773.51324,4678.89408,4720.66992
4773.51324,4678.89408,4720.66992,4740.46668
4678.89408,4720.66992,4740.46668,5012.3214
4720.66992,4740.46668,5012.3214,5084.18208
4740.46668,5012.3214,5084.18208,5067.34704
5012.3214,5084.18208,5067.34704,5134.6872
5084.18208,5067.34704,5134.6872,5016.84192
5067.34704,5134.6872,5016.84192,5097.276
5134.6872,5016.84192,5097.276,4553.56656
5016.84192,5097.276,4553.56656,4561.0488
5097.276,4553.56656,4561.0488,4571.181
4553.56656,4561.0488,4571.181,4678.7382
4561.0488,4571.181,4678.7382,4804.2216
4571.181,4678.7382,4804.2216,5447.07072
4678.7382,4804.2216,5447.07072,5530.93416
4804.2216,5447.07072,5530.93416,5865.60852
5447.07072,5530.93416,5865.60852,5579.88048
5530.93416,5865.60852,5579.88048,5575.0482
5865.60852,5579.88048,5575.0482,5270.3028
5579.88048,5575.0482,5270.3028,4888.3968
5575.0482,5270.3028,4888.3968,4286.7
5270.3028,4888.3968,4286.7,4012.3512
4888.3968,4286.7,4012.3512,4312.26432
4286.7,4012.3512,4312.26432,4417.01568
4012.3512,4312.26432,4417.01568,4556.68416
4312.26432,4417.01568,4556.68416,4783.64544
4417.01568,4556.68416,4783.64544,5062.9824
4556.68416,4783.64544,5062.9824,5132.81664
4783.64544,5062.9824,5132.81664,5202.65088
5062.9824,5132.81664,5202.65088,5235.69744
5132.81664,5202.65088,5235.69744,5318.15796
5202.65088,5235.69744,5318.15796,5233.20336
5235.69744,5318.15796,5233.20336,4944.35772
5318.15796,5233.20336,4944.35772,4842.4122
5233.20336,4944.35772,4842.4122,4638.52116
4944.35772,4842.4122,4638.52116,4672.503
4842.4122,4638.52116,4672.503,4281.71184
4638.52116,4672.503,4281.71184,5691.9582
4672.503,4281.71184,5691.9582,6235.66764
4281.71184,5691.9582,6235.66764,6021.33264
5691.9582,6235.66764,6021.33264,6211.66212
6235.66764,6021.33264,6211.66212,5865.60852
6021.33264,6211.66212,5865.60852,5604.19776
6211.66212,5865.60852,5604.19776,5231.48868
5865.60852,5604.19776,5231.48868,4914.42876
5604.19776,5231.48868,4914.42876,4843.971
5231.48868,4914.42876,4843.971,4703.05548
4914.42876,4843.971,4703.05548,4691.36448
4843.971,4703.05548,4691.36448,4709.1348
4703.05548,4691.36448,4709.1348,4655.82384
4691.36448,4709.1348,4655.82384,5348.86632
4709.1348,4655.82384,5348.86632,5267.1852
4655.82384,5348.86632,5267.1852,5046.30324
5348.86632,5267.1852,5046.30324,5590.01268
5267.1852,5046.30324,5590.01268,5539.03992
5046.30324,5590.01268,5539.03992,6694.42248
5590.01268,5539.03992,6694.42248,5318.15796
5539.03992,6694.42248,5318.15796,5335.14888
6694.42248,5318.15796,5335.14888,5250.19428
5318.15796,5335.14888,5250.19428,5246.9208
5335.14888,5250.19428,5246.9208,5332.6548
5250.19428,5246.9208,5332.6548,6327.1692
5246.9208,5332.6548,6327.1692,6388.58592
5332.6548,6327.1692,6388.58592,6541.5042
6327.1692,6388.58592,6541.5042,6388.58592
6388.58592,6541.5042,6388.58592,6286.6404
6541.5042,6388.58592,6286.6404,5727.0312
6388.58592,6286.6404,5727.0312,5454.08532
6286.6404,5727.0312,5454.08532,5115.35808
5727.0312,5454.08532,5115.35808,4940.77248
5454.08532,5115.35808,4940.77248,4958.23104
5115.35808,4940.77248,4958.23104,5010.60672
4940.77248,4958.23104,5010.60672,5028.06528
4958.23104,5010.60672,5028.06528,5167.73376
5010.60672,5028.06528,5167.73376,5369.13072
5028.06528,5167.73376,5369.13072,5386.12164
5167.73376,5369.13072,5386.12164,5335.14888
5369.13072,5386.12164,5335.14888,5454.55296
5386.12164,5335.14888,5454.55296,5437.71792
5335.14888,5454.55296,5437.71792,5538.72816
5454.55296,5437.71792,5538.72816,5252.53248
5437.71792,5538.72816,5252.53248,5303.0376
5538.72816,5252.53248,5303.0376,5218.8624
5252.53248,5303.0376,5218.8624,5352.1398
5303.0376,5218.8624,5352.1398,5505.05808
5218.8624,5352.1398,5505.05808,6541.5042
5352.1398,5505.05808,6541.5042,7238.13192
5505.05808,6541.5042,7238.13192,7255.12284
6541.5042,7238.13192,7255.12284,7133.0688
7238.13192,7255.12284,7133.0688,6610.55904
7255.12284,7133.0688,6610.55904,5915.646
7133.0688,6610.55904,5915.646,5879.7936
6610.55904,5915.646,5879.7936,5270.3028
5915.646,5879.7936,5270.3028,5324.0814
5879.7936,5270.3028,5324.0814,5207.63904
5270.3028,5324.0814,5207.63904,5388.45984
5324.0814,5207.63904,5388.45984,5726.71944
5207.63904,5388.45984,5726.71944,5872.62312
5388.45984,5726.71944,5872.62312,6930.4248
5726.71944,5872.62312,6930.4248,6060.6144
5872.62312,6930.4248,6060.6144,5622.90336
6930.4248,6060.6144,5622.90336,5912.84016
6060.6144,5622.90336,5912.84016,6127.95456
5622.90336,5912.84016,6127.95456,5114.26692
5912.84016,6127.95456,5114.26692,5012.3214
6127.95456,5114.26692,5012.3214,4852.5444
5114.26692,5012.3214,4852.5444,4774.44852
5012.3214,4852.5444,4774.44852,4876.39404
4852.5444,4774.44852,4876.39404,4831.65648
4774.44852,4876.39404,4831.65648,7747.85952
4876.39404,4831.65648,7747.85952,7934.75964
4831.65648,7747.85952,7934.75964,7968.74148
7747.85952,7934.75964,7968.74148,7068.22272
7934.75964,7968.74148,7068.22272,6817.25592
7968.74148,7068.22272,6817.25592,6529.50144
7068.22272,6817.25592,6529.50144,5988.28608
6817.25592,6529.50144,5988.28608,5534.36352
6529.50144,5988.28608,5534.36352,5202.65088
5988.28608,5534.36352,5202.65088,5115.35808
5534.36352,5202.65088,5115.35808,5188.93344
5202.65088,5115.35808,5188.93344,5331.096
5115.35808,5188.93344,5331.096,6095.21976
5188.93344,5331.096,6095.21976,7000.25904
5331.096,6095.21976,7000.25904,6666.67584
6095.21976,7000.25904,6666.67584,6161.62464
7000.25904,6666.67584,6161.62464,5740.74864
6666.67584,6161.62464,5740.74864,6666.67584
6161.62464,5740.74864,6666.67584,7374.05928
5740.74864,6666.67584,7374.05928,6694.42248
6666.67584,7374.05928,6694.42248,6350.08356
7374.05928,6694.42248,6350.08356,6515.784
6694.42248,6350.08356,6515.784,6498.6372
6350.08356,6515.784,6498.6372,6652.9584
6515.784,6498.6372,6652.9584,8080.35156
6498.6372,6652.9584,8080.35156,8755.15608
6652.9584,8080.35156,8755.15608,8504.8128
8080.35156,8755.15608,8504.8128,8305.2864
8755.15608,8504.8128,8305.2864,7000.88256
8504.8128,8305.2864,7000.88256,6791.37984
8305.2864,7000.88256,6791.37984,6442.20864
7000.88256,6791.37984,6442.20864,5548.5486
6791.37984,6442.20864,5548.5486,5460.4764
6442.20864,5548.5486,5460.4764,5604.19776
5548.5486,5460.4764,5604.19776,5689.46412
5460.4764,5604.19776,5689.46412,5953.68072
5604.19776,5689.46412,5953.68072,6217.89732
5689.46412,5953.68072,6217.89732,6961.6008
5953.68072,6217.89732,6961.6008,7153.17732
6217.89732,6961.6008,7153.17732,6303.63132
6961.6008,7153.17732,6303.63132,6235.66764
7153.17732,6303.63132,6235.66764,5727.0312
6303.63132,6235.66764,5727.0312,5709.8844
6235.66764,5727.0312,5709.8844,5674.96728
5727.0312,5709.8844,5674.96728,5759.92188
5709.8844,5674.96728,5759.92188,5298.3612
5674.96728,5759.92188,5298.3612,5418.3888
5759.92188,5298.3612,5418.3888,7204.15008
5298.3612,5418.3888,7204.15008,8436.2256
5418.3888,7204.15008,8436.2256,8487.666
7204.15008,8436.2256,8487.666,8470.5192
8436.2256,8487.666,8470.5192,8121.65976
8487.666,8470.5192,8121.65976,7255.12284
8470.5192,8121.65976,7255.12284,7887.528
8121.65976,7255.12284,7887.528,5864.2056
7255.12284,7887.528,5864.2056,5761.79244
7887.528,5864.2056,5761.79244,5636.6208
5864.2056,5761.79244,5636.6208,5442.86196
5761.79244,5636.6208,5442.86196,5384.40696
5636.6208,5442.86196,5384.40696,5846.43528
5442.86196,5384.40696,5846.43528,6004.02996
5384.40696,5846.43528,6004.02996,6817.25592
5846.43528,6004.02996,6817.25592,7161.43896
6004.02996,6817.25592,7161.43896,6412.9032
6817.25592,7161.43896,6412.9032,6550.0776
7161.43896,6412.9032,6550.0776,5281.2144
6412.9032,6550.0776,5281.2144,5212.6272
6550.0776,5281.2144,5212.6272,5052.38256
5281.2144,5212.6272,5052.38256,4827.44772
5212.6272,5052.38256,4827.44772,4783.9572
5052.38256,4827.44772,4783.9572,4852.5444
4827.44772,4783.9572,4852.5444,4869.6912
4783.9572,4852.5444,4869.6912,7956.1152
4852.5444,4869.6912,7956.1152,7730.8686
4869.6912,7956.1152,7730.8686,7713.87768
7956.1152,7730.8686,7713.87768,7543.96848
7730.8686,7713.87768,7543.96848,6869.16396
7713.87768,7543.96848,6869.16396,5900.8374
7543.96848,6869.16396,5900.8374,5178.64536
6869.16396,5900.8374,5178.64536,5011.23024
5900.8374,5178.64536,5011.23024,4993.45992
5178.64536,5011.23024,4993.45992,4904.60832
5011.23024,4993.45992,4904.60832,4797.9864
4993.45992,4904.60832,4797.9864,5029.00056
4904.60832,4797.9864,5029.00056,5722.04304
4797.9864,5029.00056,5722.04304,7125.89832
5029.00056,5722.04304,7125.89832,6966.2772
5722.04304,7125.89832,6966.2772,6035.6736
7125.89832,6966.2772,6035.6736,6035.6736
6966.2772,6035.6736,6035.6736,3926.6172
6035.6736,6035.6736,3926.6172,5058.306
6035.6736,3926.6172,5058.306,4921.1316
3926.6172,5058.306,4921.1316,4663.9296
5058.306,4921.1316,4663.9296,4475.3148
4921.1316,4663.9296,4475.3148,4698.2232
4663.9296,4475.3148,4698.2232,4766.8104
4475.3148,4698.2232,4766.8104,7577.95032
4698.2232,4766.8104,7577.95032,7459.01388
4766.8104,7577.95032,7459.01388,7357.06836
7577.95032,7459.01388,7357.06836,7197.91488
7459.01388,7357.06836,7197.91488,6038.63532
7357.06836,7197.91488,6038.63532,5425.24752
7197.91488,6038.63532,5425.24752,5178.64536
6038.63532,5425.24752,5178.64536,4691.36448
5425.24752,5178.64536,4691.36448,4579.7544
5178.64536,4691.36448,4579.7544,4602.51288
4691.36448,4579.7544,4602.51288,4638.05352
4579.7544,4602.51288,4638.05352,5045.52384
4602.51288,4638.05352,5045.52384,5502.25224
4638.05352,5045.52384,5502.25224,7699.6926
5045.52384,5502.25224,7699.6926,6711.4134
5502.25224,7699.6926,6711.4134,5812.7652
7699.6926,6711.4134,5812.7652,5984.2332
6711.4134,5812.7652,5984.2332,6039.41472
5812.7652,5984.2332,6039.41472,4536.57564
5984.2332,6039.41472,4536.57564,4468.61196
6039.41472,4536.57564,4468.61196,4298.70276
4536.57564,4468.61196,4298.70276,3839.94792
4468.61196,4298.70276,3839.94792,4412.1834
4298.70276,3839.94792,4412.1834,5812.7652
3839.94792,4412.1834,5812.7652,6915.30444
4412.1834,5812.7652,6915.30444,7306.0956
5812.7652,6915.30444,7306.0956,7136.1864
6915.30444,7306.0956,7136.1864,6835.02624
7306.0956,7136.1864,6835.02624,6346.81008
7136.1864,6835.02624,6346.81008,6195.29472
6835.02624,6346.81008,6195.29472,5969.4246
6346.81008,6195.29472,5969.4246,5307.40224
6195.29472,5969.4246,5307.40224,4870.93824
5969.4246,5307.40224,4870.93824,4486.84992
5307.40224,4870.93824,4486.84992,4207.51296
4870.93824,4486.84992,4207.51296,4269.5532
4486.84992,4207.51296,4269.5532,5196.2598
4207.51296,4269.5532,5196.2598,5442.86196
4269.5532,5196.2598,5442.86196,5812.7652
5196.2598,5442.86196,5812.7652,5641.2972
5442.86196,5812.7652,5641.2972,5795.6184
5812.7652,5641.2972,5795.6184,5590.01268
5641.2972,5795.6184,5590.01268,5556.03084
5795.6184,5590.01268,5556.03084,5235.69744
5590.01268,5556.03084,5235.69744,4781.15136
5556.03084,5235.69744,4781.15136,4663.30608
5235.69744,4781.15136,4663.30608,4655.51208
4781.15136,4663.30608,4655.51208,4915.83168
4663.30608,4655.51208,4915.83168,6978.7476
4655.51208,4915.83168,6978.7476,7272.11376
4915.83168,6978.7476,7272.11376,6927.3072
6978.7476,7272.11376,6927.3072,5264.0676
7272.11376,6927.3072,5264.0676,6043.77936
6927.3072,5264.0676,6043.77936,5757.58368
5264.0676,6043.77936,5757.58368,5727.18708
6043.77936,5757.58368,5727.18708,5289.94368
5757.58368,5727.18708,5289.94368,5062.9824
5727.18708,5289.94368,5062.9824,4713.8112
5289.94368,5062.9824,4713.8112,4678.89408
5062.9824,4713.8112,4678.89408,4905.85536
4713.8112,4678.89408,4905.85536,5182.2306
4678.89408,4905.85536,5182.2306,6371.595
4905.85536,5182.2306,6371.595,6155.7012
5182.2306,6371.595,6155.7012,6378.6096
6371.595,6155.7012,6378.6096,5986.72728
6155.7012,6378.6096,5986.72728,5607.0036
6378.6096,5986.72728,5607.0036,5264.0676
5986.72728,5607.0036,5264.0676,5260.01472
5607.0036,5264.0676,5260.01472,5144.04
5264.0676,5260.01472,5144.04,4646.7828
5260.01472,5144.04,4646.7828,4543.902
5144.04,4646.7828,4543.902,5115.35808
4646.7828,4543.902,5115.35808,7419.888
4543.902,5115.35808,7419.888,7611.93216
5115.35808,7419.888,7611.93216,7437.34656
7419.888,7611.93216,7437.34656,6983.424
7611.93216,7437.34656,6983.424,6337.45728
7437.34656,6983.424,6337.45728,5115.35808
6983.424,6337.45728,5115.35808,4696.35264
6337.45728,5115.35808,4696.35264,4591.60128
5115.35808,4696.35264,4591.60128,4315.5378
4696.35264,4591.60128,4315.5378,4051.3212
4591.60128,4315.5378,4051.3212,4190.0544
4315.5378,4051.3212,4190.0544,4469.39136
4051.3212,4190.0544,4469.39136,4783.9572
4190.0544,4469.39136,4783.9572,6150.71304
4469.39136,4783.9572,6150.71304,6932.29536
4783.9572,6150.71304,6932.29536,6949.28628
6150.71304,6932.29536,6949.28628,5744.178
6932.29536,6949.28628,5744.178,5161.1868
6949.28628,5744.178,5161.1868,5075.4528
5744.178,5161.1868,5075.4528,4886.838
5161.1868,5075.4528,4886.838,4766.8104
5075.4528,4886.838,4766.8104,4663.9296
4886.838,4766.8104,4663.9296,4792.84236
4766.8104,4663.9296,4792.84236,4827.44772
4663.9296,4792.84236,4827.44772,7111.40148
4792.84236,4827.44772,7111.40148,7646.84928
4827.44772,7111.40148,7646.84928,7232.52024
7111.40148,7646.84928,7232.52024,6755.8392
7646.84928,7232.52024,6755.8392,6678.83448
7232.52024,6755.8392,6678.83448,6354.91584
6755.8392,6678.83448,6354.91584,5866.07616
6678.83448,6354.91584,5866.07616,5586.7392
6354.91584,5866.07616,5586.7392,4914.42876
5866.07616,5586.7392,4914.42876,4262.69448
5586.7392,4914.42876,4262.69448,4300.41744
4914.42876,4262.69448,4300.41744,4491.6822
4262.69448,4300.41744,4491.6822,5125.80204
4300.41744,4491.6822,5125.80204,6267.62304
4491.6822,5125.80204,6267.62304,7647.4728
5125.80204,6267.62304,7647.4728,6065.75844
6267.62304,7647.4728,6065.75844,5640.98544
7647.4728,6065.75844,5640.98544,4553.56656
6065.75844,5640.98544,4553.56656,5250.19428
5640.98544,4553.56656,5250.19428,5012.3214
4553.56656,5250.19428,5012.3214,4852.5444
5250.19428,5012.3214,4852.5444,4886.838
5012.3214,4852.5444,4886.838,4989.7188
4852.5444,4886.838,4989.7188,5469.8292
4886.838,4989.7188,5469.8292,6807.2796
4989.7188,5469.8292,6807.2796,6782.65056
5469.8292,6807.2796,6782.65056,7146.00684
6807.2796,6782.65056,7146.00684,6748.0452
6782.65056,7146.00684,6748.0452,5398.43616
7146.00684,6748.0452,5398.43616,4983.17184
6748.0452,5398.43616,4983.17184,4597.36884
5398.43616,4983.17184,4597.36884,4421.22444
4983.17184,4597.36884,4421.22444,4174.62228
4597.36884,4421.22444,4174.62228,4051.63296
4421.22444,4174.62228,4051.63296,3945.01104
4174.62228,4051.63296,3945.01104,4526.91108
4051.63296,3945.01104,4526.91108,5372.4042
3945.01104,4526.91108,5372.4042,6038.63532
4526.91108,5372.4042,6038.63532,6592.47696
5372.4042,6038.63532,6592.47696,6286.6404
6038.63532,6592.47696,6286.6404,6023.2032
6592.47696,6286.6404,6023.2032,5882.9112
6286.6404,6023.2032,5882.9112,5725.94004
6023.2032,5882.9112,5725.94004,5607.0036
5882.9112,5725.94004,5607.0036,5272.48512
5725.94004,5607.0036,5272.48512,5260.01472
5607.0036,5272.48512,5260.01472,5260.01472
5272.48512,5260.01472,5260.01472,5952.12192
5260.01472,5260.01472,5952.12192,7319.03364
5260.01472,5952.12192,7319.03364,7609.43808
5952.12192,7319.03364,7609.43808,8155.48572
7319.03364,7609.43808,8155.48572,6669.16992
7609.43808,8155.48572,6669.16992,6127.95456
8155.48572,6669.16992,6127.95456,5237.568
6669.16992,6127.95456,5237.568,3683.75616
6127.95456,5237.568,3683.75616,4667.8266
5237.568,3683.75616,4667.8266,4385.99556
3683.75616,4667.8266,4385.99556,4371.49872
4667.8266,4385.99556,4371.49872,4318.18776
4385.99556,4371.49872,4318.18776,4602.51288
4371.49872,4318.18776,4602.51288,5675.27904
4318.18776,4602.51288,5675.27904,6285.0816
4602.51288,5675.27904,6285.0816,6903.76932
5675.27904,6285.0816,6903.76932,6512.04288
6285.0816,6903.76932,6512.04288,5691.49056
6903.76932,6512.04288,5691.49056,6640.17624
6512.04288,5691.49056,6640.17624,5591.540304
5691.49056,6640.17624,5591.540304,5522.080176
6640.17624,5591.540304,5522.080176,6807.092544
5591.540304,5522.080176,6807.092544,6668.172288
5522.080176,6807.092544,6668.172288,5110.790796
6807.092544,6668.172288,5110.790796,6599.33568
6668.172288,5110.790796,6599.33568,8253.191304
5110.790796,6599.33568,8253.191304,7016.953788
6599.33568,8253.191304,7016.953788,6764.319072
8253.191304,7016.953788,6764.319072,6643.52766
7016.953788,6764.319072,6643.52766,5447.678652
6764.319072,6643.52766,5447.678652,5460.4764
6643.52766,5447.678652,5460.4764,5378.919984
5447.678652,5460.4764,5378.919984,4206.11004
5460.4764,5378.919984,4206.11004,4350.76668
5378.919984,4206.11004,4350.76668,4389.26904
4206.11004,4350.76668,4389.26904,4353.7284
4350.76668,4389.26904,4353.7284,4624.9596
4389.26904,4353.7284,4624.9596,5646.753
4353.7284,4624.9596,5646.753,7578.1062
4624.9596,5646.753,7578.1062,7272.11376
5646.753,7578.1062,7272.11376,5740.74864
7578.1062,7272.11376,5740.74864,5674.032
7272.11376,5740.74864,5674.032,5415.73884
5740.74864,5674.032,5415.73884,3788.50752
5674.032,5415.73884,3788.50752,5028.06528
5415.73884,3788.50752,5028.06528,5301.94644
3788.50752,5028.06528,5301.94644,6076.9818
5028.06528,5301.94644,6076.9818,6253.1262
5301.94644,6076.9818,6253.1262,7257.14928
6076.9818,6253.1262,7257.14928,7751.60064
6253.1262,7257.14928,7751.60064,7068.22272
7257.14928,7751.60064,7068.22272,8036.70516
7751.60064,7068.22272,8036.70516,7815.8232
7068.22272,8036.70516,7815.8232,8121.65976
8036.70516,7815.8232,8121.65976,7924.62744
7815.8232,8121.65976,7924.62744,5953.36896
8121.65976,7924.62744,5953.36896,5674.032
7924.62744,5953.36896,5674.032,5220.10944
5953.36896,5674.032,5220.10944,4861.58544
5674.032,5220.10944,4861.58544,4932.0432
5220.10944,4861.58544,4932.0432,5028.06528
4861.58544,4932.0432,5028.06528,5398.43616
4932.0432,5028.06528,5398.43616,6488.505
5028.06528,5398.43616,6488.505,6488.505
5398.43616,6488.505,6488.505,6834.5586
6488.505,6488.505,6834.5586,6609.46788
6488.505,6834.5586,6609.46788,6344.316
6834.5586,6609.46788,6344.316,6515.784
6609.46788,6344.316,6515.784,6241.4352
6344.316,6515.784,6241.4352,5881.3524
6515.784,6241.4352,5881.3524,5607.0036
6241.4352,5881.3524,5607.0036,5829.912
5881.3524,5607.0036,5829.912,5881.3524
5607.0036,5829.912,5881.3524,7527.4452
5829.912,5881.3524,7527.4452,8223.60528
5881.3524,7527.4452,8223.60528,8138.65068
7527.4452,8223.60528,8138.65068,8665.3692
8223.60528,8138.65068,8665.3692,7292.37816
8138.65068,8665.3692,7292.37816,6464.49948
8665.3692,7292.37816,6464.49948,6006.52404
7292.37816,6464.49948,6006.52404,5796.24192
6464.49948,6006.52404,5796.24192,5429.61216
6006.52404,5796.24192,5429.61216,5125.80204
5796.24192,5429.61216,5125.80204,5045.52384
5429.61216,5125.80204,5045.52384,5208.10668
5125.80204,5045.52384,5208.10668,5779.09512
5045.52384,5208.10668,5779.09512,6567.2244
5208.10668,5779.09512,6567.2244,5882.9112
5779.09512,6567.2244,5882.9112,6886.46664
6567.2244,5882.9112,6886.46664,6541.5042
5882.9112,6886.46664,6541.5042,6155.7012
6886.46664,6541.5042,6155.7012,5486.976
6541.5042,6155.7012,5486.976,5301.16704
6155.7012,5486.976,5301.16704,5126.8932
5486.976,5301.16704,5126.8932,6886.46664
5301.16704,5126.8932,6886.46664,5190.804
5126.8932,6886.46664,5190.804,5294.62008
6886.46664,5190.804,5294.62008,8236.07568
5190.804,5294.62008,8236.07568,7962.97392
5294.62008,8236.07568,7962.97392,7613.1792
8236.07568,7962.97392,7613.1792,7561.7388
7962.97392,7613.1792,7561.7388,6494.58432
7613.1792,7561.7388,6494.58432,6197.7888
7561.7388,6494.58432,6197.7888,5213.87424
6494.58432,6197.7888,5213.87424,5062.9824
6197.7888,5213.87424,5062.9824,4748.72832
5213.87424,5062.9824,4748.72832,4703.05548
5062.9824,4748.72832,4703.05548,5062.9824
4748.72832,4703.05548,5062.9824,5450.3442
4703.05548,5062.9824,5450.3442,6159.75408
5062.9824,5450.3442,6159.75408,6584.3712
5450.3442,6159.75408,6584.3712,7215.21756
6159.75408,6584.3712,7215.21756,6782.65056
6584.3712,7215.21756,6782.65056,6456.5496
7215.21756,6782.65056,6456.5496,6258.582
6782.65056,6456.5496,6258.582,6155.7012
6456.5496,6258.582,6155.7012,5674.96728
6258.582,6155.7012,5674.96728,5624.1504
6155.7012,5674.96728,5624.1504,6177.05676
5674.96728,5624.1504,6177.05676,6315.4782
5624.1504,6177.05676,6315.4782,6748.0452
6177.05676,6315.4782,6748.0452,8132.2596
6315.4782,6748.0452,8132.2596,7777.78848
6748.0452,8132.2596,7777.78848,7458.858
8132.2596,7777.78848,7458.858,7270.2432
7777.78848,7458.858,7270.2432,6773.92128
7458.858,7270.2432,6773.92128,5900.99328
7270.2432,6773.92128,5900.99328,5442.86196
6773.92128,5900.99328,5442.86196,4595.3424
5900.99328,5442.86196,4595.3424,4412.1834
5442.86196,4595.3424,4412.1834,4252.4064
4595.3424,4412.1834,4252.4064,4441.0212
4412.1834,4252.4064,4441.0212,4492.4616
4252.4064,4441.0212,4492.4616,5744.48976
4441.0212,4492.4616,5744.48976,6310.0224
4492.4616,5744.48976,6310.0224,6851.86128
5744.48976,6310.0224,6851.86128,7115.922
6310.0224,6851.86128,7115.922,7218.8028
6851.86128,7115.922,7218.8028,6507.52236
7115.922,7218.8028,6507.52236,6354.60408
7218.8028,6507.52236,6354.60408,5829.912
6507.52236,6354.60408,5829.912,5420.10348
6354.60408,5829.912,5420.10348,5352.1398
5829.912,5420.10348,5352.1398,5260.01472
5420.10348,5352.1398,5260.01472,5831.00316
5352.1398,5260.01472,5831.00316,7319.03364
5260.01472,5831.00316,7319.03364,6944.454
5831.00316,7319.03364,6944.454,7249.82292
7319.03364,6944.454,7249.82292,6791.37984
6944.454,7249.82292,6791.37984,6407.29152
7249.82292,6791.37984,6407.29152,6110.496
6791.37984,6407.29152,6110.496,5354.78976
6407.29152,6110.496,5354.78976,4914.42876
6110.496,5354.78976,4914.42876,4726.90512
5354.78976,4914.42876,4726.90512,4780.21608
4914.42876,4726.90512,4780.21608,4940.14896
4726.90512,4780.21608,4940.14896,5161.03092
4780.21608,4940.14896,5161.03092,5363.8308
4940.14896,5161.03092,5363.8308,6001.38
5161.03092,5363.8308,6001.38,6395.7564
